categoria,descricao,ean,preco,titulo,url,titulo_cb,loja
fogoes,"Fogão de Piso 5 Bocas Mueller Piacere Vetro Mesa de Vidro. O Fogão Piacere Vetro traz para sua cozinha elegância e modernidade! Ele possui mesa em vidro temperado com acabamento bordtec, que garante mais durabilidade e evita que líquidos sejam derramados nas laterais do fogão. Possui grades da mesa de ferro fundido com 6 pontos de apoio, encaixe exclusivo e queimadores em várias potências para o preparo das suas melhores receitas. Seguindo as tendências de design, o Piacere Vetro conta com um diferencial único, um anel vermelho nos botões que pode ser removível, permitindo que você personalize o fogão do seu jeito. Em seu forno possui duas grades com alturas ajustáveis e interior total clean que facilita ainda mais a limpeza do seu fogão. O design da porta do forno com abertura mais alta e puxador super moderno de alumínio escovado são perfeitos para você brilhar ainda mais na cozinha. Características: Botões com anel removível: Os botões possuem um anel vermelho que além de tornarem o produto mais estiloso, você ainda pode removê-los e personalizar sua cozinha do seu jeito. Queimador Tripla Chama: Queimador central Tripla Chama com 3.700 Watts de potência para um cozimento rápido e uniforme. Bocas: 5 Tipo do Fogão: A Gás, de Piso Mesa: Em vidro temperado Queimadores: de aço esmaltado em preto fosco Grades de mesa (quantas): 5 grades individuais em ferro fundido com 6 pontos de apoio Botões: com base vermelha removível Tipo de acendimento: Acendimento automático total, na mesa e no forno Luz no interior do Forno: Sim - a lâmpada não acompanha o produto. Acabamento do interior do forno: Total Clean Puxador do forno: em Alumínio Porta do Forno: De Vidro Prateleiras do forno: Duas grades ajustáveis Temperatura do forno (grau célsius): 170-290 Válvula de Segurança: Sim, no forno Tipo de gás: glp (Conversível para gn). Capacidade do Forno (litros): 81,6 l Proteção térmica traseira: Sim Queimador tripla chama: 3700 w Queimador família: 2000 w Queimador médio: 1700 w Queimador Auxiliar: 1200 w Potência do queimador do forno (watts): 3000 w Consumo do forno (kg/h): 0,135 Classificação Eficiência Energética: A na mesa e no forno Dimensões: Altura: 91 cm Largura: 75 cm Profundidade: 62 cm Peso: 32,2 kg Garantia do fornecedor de 12 meses.",7908156901727,"R$ 1.451,12",Fogão de Piso 5 Bocas Mueller Piacere Vetro Mesa de Vidro,https://www.americanas.com.br/produto/3644910624,fogão de piso 5 bocas mueller piacere vetro mesa de vidro,americanas
fogoes,"Design moderno com frente em vidro espelhado, mesa de vidro top control, acendimento automático, grades de ferro fundido com 6 pontos de apoio - que proporcionam maior segurança e firmeza para as panelas, bordas laterais em inox, puxador amplo e ergonômico e pés robustos. Quantidade de bocas: 5 bocas Tipo de acendimento: Automático Acabamento da Mesa: Vidro Temperado Instalação: Fogão de Piso Turbo Convecção: Não Grill: Não Funcionamento: Gás Capacidade do forno: 100 Litros Acabamento do forno: Limpa Fácil Luz no forno: Sim (lâmpada acompanha o produto) Vidro do forno: Vidro Duplo Tampa: Não Trempes: Individual em Ferro Fundido com 6 pontos de apoio Grades do forno1 Grade deslizante e 1 auto deslizante Timer Digital: Não Botões Removíveis: Sim Potência dos queimadores: 2Q Médios de 1,7 kW, 2Q Família de 2,0 kW e 1Q Tripla Chama de 3,3 kW Sistema Corta/Bloqueia Gás: Não Eficiência Energética: a Dimensões do produto Altura: 95,2cm Largura: 76cm Profundidade: 63,8cm Peso: 39,15kg Garantia: 3 meses",7897180508081,"R$ 1.781,03",Fogão Dako Magister Style 5 Bocas Com Frente Em Vidro Espelhado E Mesa de Vidro,https://www.americanas.com.br/produto/5176231890,fogão dako magister style 5 bocas com frente em vidro espelhado e mesa de vidro,americanas
fogoes,"Os novo Fogão 6 bocas Consul tem o moderno design frente única, com menos recortes para facilitar a limpeza, e conta com o forno Limpa + Fácil, junção da tecnologia Cleartec e do vidro interno vedado, que evita o acumulo de gordura. Na hora de deixar sua cozinha linda é tudo mais fácil pois o fogão conta com Mesa Compartimentada com Grades Duplas e Botões Removíveis. Característicaas: Bocas: 6 Funcionamento: gás Acendimento: automático Acabamento da mesa: inox Voltagem: bivolt Plugue e tomada: 10 a Painel de controle: mecânico Válvula corta-gás: sim Tipo de trempe: dupla Botão removível: sim Tipo queimador 1: queimador semi-rápido Potência queimador 1 (w): 1650 Tipo queimador 2: queimador semi-rápido Potência queimador 2 (w): 1650 Tipo queimador 3: queimador rápido Potência queimador 3 (w): 2750 Tipo queimador 4: queimador semi-rápido Potência queimador 4 (w): 1650 Tipo queimador 5: queimador semi-rápido Potência queimador 5 (w): 1650 Tipo queimador 6: queimador rápido Potência queimador 6 (w): 2750 Temperatura mínima (ºc): 160 Temperatura máxima (ºc): 280 Dimensões: Altura: 99cm Largura: 79.5cm Profundidade: 72cm Peso: 39.5kg Garantia do Fornecedor de 12 Meses",7891129246607,"R$ 1.525,04",Fogão 6 Bocas Consul Acendimento Automático Autolimpante CFS6NABUNA,https://www.americanas.com.br/produto/131808641,fogão 6 bocas consul acendimento automático autolimpante cfs6nabuna,americanas
fogoes,"O Fogão 5 Bocas Dako Magister Style Preto conta com um desgin inovador, com frente de vidro espelhado, mesa de vidro temperado, queimador tripla chama e trempes de ferro fundido, que vão encher sua cozinha de beleza e modernidade. Querendo mais eficiência na hora de cozinhar? Os queimadores têm toda a potência para você preparar suas receitas com mais rapidez. Para finalizar, o forno possui uma excelente capacidade de 100 litros. Características: Capacidade do forno 100L Acabamento da mesa vidro temperado Fogão de Piso Quantidade de bocas 5 bocas Tipo de acendimento Automático Trempe: Individual em Ferro Fundido com 6 pontos de apoio Grades do forno: 1 grade autodeslizante e 1 deslizante Luz no forno: Sim (lâmpada não acompanha o produto) Dimensões: Altura: 94,2 cm Largura: 76 cm Profundidade: 63,8 cm Peso: 39,15 kg Garantia do fornecedor de 12 meses.",7897180508081,"R$ 1.780,88",Fogão 5 Bocas Dako Magister Style com Frente de Vidro Espelhado,https://www.americanas.com.br/produto/5197740722,fogão 5 bocas dako magister style com frente de vidro espelhado,americanas
fogoes,"Tem toda qualidade e funcionalidade que você precisa! Características: Capacidade em Litros: 98L Material Geral: Aço Quantidade de Bocas: 5 Bocas Quantidade de Prateleiras: 1 Grade Ajustável e 1 Grade Auto deslizante Tipo de Acendimento: Automático Tipo de Gás: glp Tipo de Mesa: Duplas Tipo de Pés: Removível Modelo: Decorato Eficiência Energética: Classe a Potência: 12,1 Potência dos Queimadores do Forno: 3,0W Potência dos Queimadores Grandes: 1 Queimador Tripla Chama 3.7kw - 1 Queimador Dupla Chama 3,0kw Potência dos Queimadores Médios: 1 Queimador Família 2,0kw Potência dos Queimadores Pequenos: 2 Queimadores Ramal 1,7kw Pressão do Gás: glp 2,75 Recomendações: Primeiro, retire as grelhas, bicos e queimadores e reserve, utilize detergente neutro e esponja macia, secar com pano umído Tipo de Fogão: de Piso Material da Porta: Vidro Material da Tampa: Vidro temperado Dimensões do produto: Altura: 98 cm Largura: 75 cm Profundidade: 65 cm Peso: 34 kg Observações: Imagem meramente ilustrativa; Verifique a voltagem do produto antes de colocar no carrinho; Todas as informações divulgadas são de responsabilidade do fabricante/fornecedor; As cores podem sofrer variações de acordo com o tipo, configuração e resolução do seu monitor; Não nos responsabilizamos pela montagem/instalação dos produtos; Garantia do Fornecedor: 12 meses",7908156903189,"R$ 2.039,00",Fogão de Piso 5 Bocas Decorato Acendimento Automático Mueller,https://www.americanas.com.br/produto/4399988267,fogão de piso 5 bocas decorato acendimento automático mueller,americanas
fogoes,"Fogão 5 Bocas Atlas New u.top Glass Preto com Mesa Mesa de Vidro e Tripla ChamaMarca: AtlasCor: PretoAcendimento: AutomáticoQueimadores: 5Potência dos queimadores: 2Q ramal de 1,7kW - 2Q família de 2,0kW - 1Q tripla chama de 3,3kW""Dimensões: 76cm de Largura x 95,2cm de Altura x 63,8cm de ComprimentoPeso: 39,4 KgMesa: VidroManípulos: Top Control removíveis (parte de cima da mesa)Trempes: ferro fundido com 6 pontos de contatoCapacidade do Forno: 100 litrosAcabamento do forno: Limpa FácilGrades do forno: duas grades deslizantesTemperaturas do forno: de 200ºC até 280ºCLuz no forno: Sim (lâmpada acompanha o produto! )",7897180508050,"R$ 1.776,72",Fogão 5 Bocas Atlas New u.top Glass Preto com Mesa Mesa de Vidro e Tripla Chama,https://www.americanas.com.br/produto/4749552131,fogão 5 bocas atlas new u.top glass preto com mesa mesa de vidro e tripla chama,americanas
fogoes,"Esmaltec traz o fogão feito especialmente para sua casa.Um produto de qualidade que torna seu dia a dia prático e as refeições muito mais gostosas. O modelo Ágata Glass 5 bocas tem acendimento automático, o que torna o uso do eletrodoméstico mais seguro.Porta em vidro total, você possa dar aquela espiadinha na receita. Leve mais praticidade para a sua cozinha, prepare as melhores receitar com o Fogão Ágata Glass 5 bocas da Esmaltec.Especificações Técnicas: - Marca: Esmaltec - Modelo: Ágata Glass - Cor: Branco - Voltagem: Bivolt - Luz no Forno: Não - Tipo de Gás: glp - Espaldar: Sim - Mesa de Vidro: Sim - Acendimento automático: Sim - Prateleira Fixa: Sim - Timer: Não - Grill: Não - Vidro duplo na porta do forno: Sim - Válvula de segurança no forno: Sim - Alça de transporte: Não - Classificação Energética: a - Potência do queimador pequeno: 1.75 kW - Potência do queimador médio: 2 kW - Potência do queimador grande: 3 kW - Potência queimador do forno: 2.60 kW - Capacidade do forno: 95L - Vazão total glp: 10.4 L/min - Qtd. Queimadores: 5",7899081743233,"R$ 2.009,00",Fogao 5 bc agata glass 5090 aut esmaltec,https://www.americanas.com.br/produto/4972939696,fogao 5 bc agata glass 5090 aut esmaltec,americanas
fogoes,"Descrição: Design super moderno Queimador tripla chama central Mesa de vidro temperado: qualidade e alta resistência Trempes individuais de aço esmaltado: mais estabilidade no manuseio das panelas Acendimento automático total na mesa e no forno Capacidade do forno: 90L Forno Easy Clean: a gordura não gruda e fica mais fácil de limpar Dobradiças italianas: amortecem o fechamento da porta Proteção térmica com vidro duplo no forno Controle de temperatura do forno: 180°C a 280°C Pés elevados que facilitam a limpeza do piso Forno com válvula de segurança 2 grades fixas com 3 níveis de ajuste no forno Luz no forno (a lâmpada não acompanha o produto) Bivoltespecificões técnicas: nome do PRODUTO: Fogão Max Cook 5 queimadores COR: Branco quantidade de PEÇAS:1 DIMENSÕES: Largura:75,5 cm Altura:89,0 cm Profundidade:65,0 cm produto com caixa: Largura:75,5 cm Altura:89,0 cm Profundidade:65,0 cm PESOS: Produto sem caixa:27,5 kg Produto com caixa:31,66 kg Código do produto: FGV502BR",7890170253596,"R$ 2.262,00",Fogão de Piso Suggar Max Cook Mesa de Vidro 5 Queimadores Branco Bivolt,https://www.americanas.com.br/produto/4864404985,fogão de piso suggar max cook mesa de vidro 5 queimadores branco bivolt,americanas
fogoes,"Duplo forno permite preparar duas receitas ao mesmo tempo. Forno elétrico mais uma opção para cozinhar. De forma rápida e com maior precisão da temperatura. Queimador dual wok 5q três anéis de chamas independentes. Grande intensidade de calor e uniformidade no cozimento. E Sensor quando o forno atinge a temperatura desejada, a luz vermelha aparece. Timer sonoro avisa com um alarme quando sua receita estiver pronta. Mini wok (tripla chama) 4q agilidade no preparo dos pratos. Sistema de queima sabaf resistentes e robustos. Forno autolimpante faz autolimpeza enquanto está em uso. Mesa selada impede a entrada de sujeira na mesa. Alça lateral facilita o transporte e deslocamento para a limpeza. Dobradiça italiana.",7899081729480,"R$ 2.023,12",Fogão Piso Diamante 5 Bocas Inox Duplo Forno Esmaltec,https://www.americanas.com.br/produto/122619979,fogão piso diamante 5 bocas inox duplo forno esmaltec,americanas
fogoes,"Descrição: Design super moderno Queimador tripla chama central Mesa de vidro temperado: qualidade e alta resistência Trempes individuais de aço esmaltado: mais estabilidade no manuseio das panelas Acendimento automático total na mesa e no forno Capacidade do forno: 90L Forno Easy Clean: a gordura não gruda e fica mais fácil de limpar Dobradiças italianas: amortecem o fechamento da porta Proteção térmica com vidro duplo no forno Controle de temperatura do forno: 180°C a 280°C Pés elevados que facilitam a limpeza do piso Forno com válvula de segurança 2 grades fixas com 3 níveis de ajuste no forno Luz no forno (a lâmpada não acompanha o produto) Bivolt especificões técnicas: nome do PRODUTO: Fogão Cook 5 queimadores COR: Preto quantidade de PEÇAS:1 DIMENSÕES: Largura:75,5 cm Altura:89,0 cm Profundidade:65,0 cm produto com caixa: Largura:75,5 cm Altura:89,0 cm Profundidade:65,0 cm PESOS: Produto sem caixa:27,5 kg Produto com caixa:31,66 kg Código do produto: FGV502PT",7890170305837,"R$ 2.261,76",Fogão de Piso Suggar Max Cook Mesa de Vidro 5 Queimadores Preto Bivolt,https://www.americanas.com.br/produto/4864405136,fogão de piso suggar max cook mesa de vidro 5 queimadores preto bivolt,americanas
fogoes,"Estrutura em aço inox escovado, desmontável e modulável; Perfil 5cm reforçado; Grelhas em ferro fundido 30 x 30cm; Acompanham sapatas plásticas para os pés dos fogões; Queimadores simples em material fundido chama dupla 120mm e queimador duplo 160mm; Registros de estágios contínuos; Fogões de encosto (tubulação de um lado); Forno FSI-680NI somente para fogões acima de 4 bocas, (todos os fornos são comercializados opcionalmente). medidas totais (AxLxP) peso líq. 880 x 745 x 850 mm 30,8 kg",7898466542126,"R$ 2.253,90",Fogão progas PMI-400,https://www.americanas.com.br/produto/1572133482,fogão progas pmi-400,americanas
fogoes,"Fogão 5 Bocas Preto com Frente em Vidro Preto e Tripla Chama Dako Diplomata: Desing moderno e sofisticado que eleva a experiência de cozinharAlém do desing moderno com frente total em vidro preto, o novo fogão Dako Diplomata conta com uma série diferenciais: exclusiva testeira anti-residuos em vidro temperado removível, mesa de vidro temperado com recorte frontal, grades de ferro fundido quadradas com 8 pontos de apoio, puxador de alumínio escovado, pés robustos e semi-embutidos, botões ergonômicos e trava de segurança infantil.A versão 5 bocas conta com 3 queimadores semirrápidos de 1,7kW, 1 queimador rápido de 3,0kW e 1 queimador extrarrápido tripla chama de 3,3kW.O forno possui excelente capacidade de 100 litros, dimensões internas de 61,5 x 36 x 45 cm (largura x altura x profundidade), acabamento limpa fácil, iluminação interna (lâmpada acompanha o produto), 1 grade autodeslizante e 1 deslizante e porta com vidro duplo - que preserva o calor.",7897180508319,"R$ 2.253,88",Fogão 5 Bocas Preto com Frente em Vidro Preto e Tripla Chama Dako Diplomata Bivolt,https://www.americanas.com.br/produto/5176273029,fogão 5 bocas preto com frente em vidro preto e tripla chama dako diplomata bivolt,americanas
fogoes,"O Fogão Consul CFS5VAR 5 Bocas conta com um design moderno frente única com menos recortes e mesa de vidro temperado com grades de ferro fundido. Seu design foi pensado para suportar os preparos do dia a dia para facilitar sua rotina e deixar sua cozinha sempre bem limpa e prática. Além disso, conta com o Forno Limpa + Fácil, junção da tecnologia Cleartec e do vidro interno vedado, que evita o acumulo de gordura e deixa tudo mais fácil para limpar e organizar. Imagens meramente ilustrativas.Todas as informações divulgadas são de responsabilidade do Fabricante/Fornecedor.Tome cuidado ao manusear o produto quando quente. Riscos de queimadura.",7891129249608,"R$ 1.899,99",Fogão Consul CFS5VAR 5 Bocas com Trempe de Ferro Fundido e Mesa de Vidro Inox - Bivolt,https://www.americanas.com.br/produto/1844431636,fogão consul cfs5var 5 bocas com trempe de ferro fundido e mesa de vidro inox - bivolt,americanas
fogoes,"Informações do produtoLinha iris glass 5 bc inox colors (lançamento) *Sistema Top Control – Manipuladores na mesa. *Mesa em Vidro temperado 6 mm. *Trempes individuais aço qcv Robusta 5 mm. *Frente em peça única, modernidade e beleza para deixar a limpeza muito mais simples e descomplicada. *Amplo Visor do Forno. *Forno 100% esmaltado com tecnologia de esmaltação Cleartec. *Acendimento automático mesa e forno * Forno com 94 lt de capacidade *Vidro duplo temperado na porta do forno *2 grades, uma deslizante e outra fixa. * Luz no forno fogão disponível nas cores: aço inox rose/azul E black titanium Fogão Iris Glass 5 bc Aço Golden Rose com mesa de vidro Preta – Cod. 23105 – ean: 7899639798487 Dados técnicos: Descrição queimadores:1 queimador rápido 1,8 kw, 1 queimador semi rápidos 1,6 kw e 3 queimadores super rápidos 2,75 kw. peso: bruto: 36,5 kgliquido: 33,5 kg dimensões: altura 80 cm / largura 73,2 cm / profundidade 63 cm / altura com O pé 91 cmcubagem: 0,37 M³",7899639798487,"R$ 2.203,22",Fogão Íris Glass 5 Bocas Golden Rose - Mesa de Vidro Preta,https://www.americanas.com.br/produto/4764259434,fogão íris glass 5 bocas golden rose - mesa de vidro preta,americanas
fogoes,"Frontal Black: Design diferenciado, moderno e robusto. Pés Altos, Vidro interno removível e Botões removíveis: Facilidade de limpeza para o dia-a-dia. Grades duplas com mesa compartimentada: Impedem o derramamento de líquidos pela mesa do produto e facilita a limpeza. Queimadores potentes: Mais potência de no momento da cocção (3 queimadores semirrápidos + 1 queimador rápido. Forno de 57L: Mais espaço para o preparo das receitas. Acendimento automático - mesa e forno: Acendimento com ignição rápida, fácil e segura. Puxador Ergonômico e resistente: Mais segurança e facilidade de manuseio do produto. Forno com prateleira deslizante: Mais ergonomia na retirada de receitas do forno. Forno com cavidade esmaltada: Cavidade esmaltada com acabamento Fácil limpeza, facilita a limpeza e remoção de resíduos no interior do produto. Bloqueia gás: Sistema segurança corta gás em caso da chama se apagar. Tipo: Piso 4 bocasEAN: 7909569002193Acabamento Frontal: Frente fixa metálicaAcabamento Lateral: Metal pintadoTipo de Gás: GLPCapacidade do forno (l): 57Potência térmica (w): 10800Potência Elétrica - Máxima (w): 10800Classificação Energética: AQuantidade de Queimadores semirápidos: 2Potência Lâmpada (w): 25Temperatura do forno (°C): 160-280Potencia dos Queimadores rápidos (w): 2700Função Grill: NãoPorta Fria: NãoTrava de Segurança: NãoTampa do Fogão removível: NãoVidro interno removível: SimPrateleiras do Forno: 1 Prateleira SimplesBandeja Coletora de Resíduos: NãoTipo de forno: SimplesForno Autolimpante: NãoBotões Removíveis: SimPés Niveladores: SimMaterial dos Puxadores: Alumínio PintadoPotencia dos Queimadores Semirápidos (w): 1800Quantidade de Queimadores rápidos: 2Acendimento Superautomático: NãoAcendimento Automático: SimPainel: SimTripla Chama: NãoMesa de Vidro: NãoTimer: NãoRelógio: NãoProteção Termica Traseira: NãoClassificação Energética da Mesa: a Altura (cm): 96,3Largura (cm): 51,5Profundidade (cm): 59,1Peso (kg): 22,4 Altura (embalado) (cm): 98,8Largura (embalado) (cm): 55,7Profundidade (embalado) (cm): 63,0Peso Embalado (kg): 23,5 Conteúdo da Embalagem: 1 fogão (não acompanha a lâmpada do forno) Garantia: 12 MesesCor: branco - Voltagem: sem voltagem.",7909569002193,"R$ 2.232,77",Fogao 4b Continental C/acend - Fc4cb,https://www.americanas.com.br/produto/2953514191,fogao 4b continental c/acend - fc4cb,americanas
fogoes,"Fogão De Piso 5 Bocas Com Mesa De Vidro Cfs5var Bf Cfs5varun Consul Inox Bvolt O novo Fogão Consul 5 Bocas Mesa de Vidro Inox tem o moderno design frente única com menos recortes, e mesa de vidro temperado com grades de ferro fundido. Seu design foi pensado para aguentar os preparos do dia a dia e deixar sua cozinha linda sempre. Para isso, conta com o Forno Limpa + Fácil, junção da tecnologia Cleartec e do vidro interno vedado, que evita o acumulo de gordura e deixa tudo mais fácil para limpar e organizar. Características: Modelo: CFS5VARUNA Mesa de vidro temperado Grades individuais de ferro fundido Tipos de Gás: glp/gn Acendimento Automático Classificação Energética a 2 bocas semi-rápidos 3 bocas rápidos Forno Limpa Fácil Dimensões do Produto Altura: 94,8 cm Largura:76,6 cm Profundidade: 63,5 Peso: 39 Kg Garantia do Fornecedor: 12 Meses",7891129249608,"R$ 1.935,91",Fogão De Piso 5 Bocas Com Mesa De Vidro Consul Inox Bivolt,https://www.americanas.com.br/produto/4899105133,fogão de piso 5 bocas com mesa de vidro consul inox bivolt,americanas
fogoes,"Fogão De Mesa Vidro 5 Bocas Com Timer Digital Vitrum Itatiaia Preto Bivolt O fogão Vitrum com seu design moderno elevará o nível da sua cozinha, você se sentirá o próprio Masterchef. Confira: A mesa de vidro temperado garantindo muita beleza, conta com timer digital e acendimento automático para deixar seu dia com muito mais praticidade e é o que faltava para deixar sua cozinha ainda mais completa. Com cinco bocas, trempes de ferro fundido assegurando mais aderências às panelas, assim você vai cozinhar com mais segurança. O forno tem capacidade de 101 litros, dois estágios de abertura e as prateleiras deslizam para auxiliar no momento da retirado dos alimentos, perfeito né? Para facilitar a limpeza, o forno possui acabamento limpa fácil evitando acúmulo de gordura e sujeira, perfeito né? São tantas qualidades que não fica difícil decidir, porém não para por aqui, a classificação energética é A auxiliando em sua economia. Já penso criar diversas receitas? Com o fogão Vitrum você pode! Conta com a Itatiaia para tornar sua cozinha ainda mais moderna. Características do Produto: Material da Mesa: Vidro Temperado 6 mm Material da Trempes: Ferro Fundido Acabamento Capa do Queimador: Esmaltada Fosco Material do Puxador: Alumínio Possui Timer: Sim Possui Acendimento Automático: Sim Quantidades de Prateleiras: 01 fixa e 01 deslizante Revestimento do Forno: Fundente a Pó Capacidade total do Forno: 101 l Material dos Pés: Polipropileno Classificação Energética: a Frequência do Produto: 60 Hz Tipo de Gás: glp/gn *Os fogões saem de fábrica para uso de gás glp, podendo ser convertido para gn nas Redes de Serviço Autorizadas Itatiaia. * Dimensões do Produto Montado: Altura: 93 cm Largura: 76,70 cm Profundidade: 62,62 cm Peso: 36,60 kg informações importantes - Garantia de fábrica: 3 Meses após o recebimento do produto. - Os móveis serão entregues desmontados e com manual de montagem. - Não nos responsabilizamos pela montagem/instalação. Verifique a complexidade antes de decidir montar sozinho, ou contrate um profissional de sua confiança. - Montagem, instalações e desmontagens devem ser contratadas pelo comprador. - Confira as dimensões antes da compra, e certifique-se de que o produto passará por elevadores, portas e corredores, já que nossa entrega não inclui a subida de lances de escada ou o içamento de produtos. - As imagens ambientadas são meramente ilustrativas e os objetos decorativos que aparecem em fotos não acompanham o produto. - As cores do produto na foto podem variar de acordo com o monitor, a iluminação do ambiente ou sua percepção visual. - Atenção: pequenos detalhes e acabamentos que não ficam evidentes na foto, estão detalhados na descrição. - O envio dos produtos é feito através de transportadora. Temos seguro contra qualquer avaria ocorrida durante o transporte até sua casa. Cor: Preto Voltagem: Bivolt",7892946336632,"R$ 1.715,12",Fogão De Mesa Vidro 5 Bocas Com Timer Itatiaia Preto Bivolt,https://www.americanas.com.br/produto/5016273003,fogão de mesa vidro 5 bocas com timer itatiaia preto bivolt,americanas
fogoes,"Se você é uma pessoa que adora cozinhar o Fogão Dako Diplomata de 5 Bocas é o eletrodoméstico perfeito para a sua casa! Sua experiência ao preparar suas receitas vai estar em um nível elevado de modernidade, sofisticação e praticidade. Com um design moderno com frente total em vidro na cor preta, o fogão Dako conta com uma exclusiva testeira antirresíduos em vidro temperado removível, mesa de vidro temperado com recorte frontal, grades de ferro fundido quadradas com 8 pontos de apoio, puxador de alumínio escovado, pés robustos e semi embutidos, botões ergonômicos e trava de segurança infantil. A sua versão 5 bocas possui 3 queimadores semirrápidos, 1 queimador rápido e 1 queimados extrarrápido tripla chama, ideias para você cozinhar com mais qualidade e rapidez! E além disso você ainda pode preparar, diversas outras receitas com um forno com uma qualidade impecável e uma capacidade de 100 litros, acabamento limpa fácil, iluminação interna (lâmpada acompanha o produto), 1 grade auto deslizante e 1 deslizante e porta com vidro duplo - que preserva o calor. Características Marca: Dako Modelo: Diplomata Ref.: 300001001 Cor: Preto Especificações Fabricação Nacional Nº de Queimadores: 5 Potência dos Queimadores: 3 Queimadores Semirrápidos de 1,7kW, 1 Queimador Rápido de 3,0 kW e 1 Queimador Extrarrápido Tripla Chama de 3,3kW Sistema Corta/Bloqueia Gás Acendimento Automático Acabamento da mesa: Vidro Temperado Capacidade do Forno: 100 Litros Acabamento do Forno: Limpa Fácil Luz no forno (lâmpada acompanha o produto) Vidro duplo no forno Trempes: Individual em Ferro Fundido Quadradas com 8 pontos de apoio Grades do forno: 1 Grade Auto deslizante e 1 deslizante Botões Removíveis Itens Inclusos 01 Fogão Alimentação Voltagem do acendimento: Bivolt Tipo de Gás: glp Eficiência Energética: a Dimensões Tamanho do produto (AxLxP): 94,5 x 76 x 65,7 cm Tamanho Internas do Forno (AxLxP): 36 x 61,5 x 45 cm Peso do produto: 40,5 Kg Garantia: 12 meses*NÃO faturamos para CNPJ",7897180508319,"R$ 2.200,42","Fogão 5 Bocas Dako Diplomata, Acendimento Automático, Preto",https://www.americanas.com.br/produto/5163593146,"fogão 5 bocas dako diplomata, acendimento automático, preto",americanas
fogoes,"Quem ama cozinhar sempre deseja tornar o seu prato especial, seja incrementando um preparo ou inventando uma nova receita. Para quem aprecia uma receita bem executada, no ponto certo, este é o fogão ideal. Inspire-se a criar com Decorato Gourmet. informações técnicas Altura (cm): 98cm Largura (cm): 75cm Profundidade (cm): 65cm Peso (Kg): 34Kg Dimensões internas do forno: a: 36cm x l: 60cm x p: 45cm Bocas: 5 Bocas Tipo do Fogão: A Gás, de Piso Tipo de acendimento: Automático Mesa: em inox escovado Queimadores: base em alumínio e espalhador em aço esmaltado preto fosco Grades de mesa (quantas): 3 grades em ferro fundido Botões: Manípulos removíveis que garantem uma maior facilidade de limpeza Luz no interior do Forno: Sim - a lâmpada não acompanha o produto Prateleiras do forno: Forno com duas prateleiras, superior com altura ajustável e inferior deslizante Queimador Triplac Chama: 3700 Watts de potência Queimador Dupla Chama: 3000 Watts de potência Queimador família: 2000 Watts de potência Queimador médio: 1700 Watts de potência Queimador do forno: 3000 watts de potência Capacidade do Forno: 98 litros Voltagem: bivolt importante Seu fogão é bivolt, mas a lâmpada do forno possui voltagem de 127V ou 220V. O forno virá sem a lâmpada, é necessário que você adquira a lâmpada, modelo E14 de 15W, de acordo com a voltagem de sua residência. Os fogões Mueller saem da fábrica regulados e preparados para funcionar com gás liquefeito de petróleo (glp). Para a conversão do produto para Gás Natural gn é necessário solicitar o atendimento de um dos nossos postos autorizados. Assim que receber seu produto, entre em contato com o sac Mueller e solicite sua conversão. Será necessário informar o número de série do produto. A conversão é gratuita dentro do prazo de garantia se o produto não tiver sido utilizado. Na hora de instalar seu fogão observe se o regulador de gás e mangueira estão dentro da validade. Confira o ano de vencimento gravado no regulador e também na mangueira. Eles não devem ser utilizados por mais de 5 anos. Ao comprar um regulador novo, observe a medida ""kg/h"". Reguladores de 1 kg/h são ideais para os tradicionais eletros de 4 bocas, já os de 2 kg/h são recomendados para eletros de 5 bocas ou com queimadores como o Tripla ou Dupla Chama.",7908156903196,"R$ 1.935,12",Fogão 5 bocas Mueller Decorato Gourmet com mesa em inox escovado e grades em ferro fundido Bivolt,https://www.americanas.com.br/produto/4606561195,fogão 5 bocas mueller decorato gourmet com mesa em inox escovado e grades em ferro fundido bivolt,americanas
