categoria,descricao,ean,preco,titulo,url
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Frigobares,☃ DESIGN ,,"R$3.801,99","JUNKUN Mini geladeira portátil de 18/26 litros adequada para quartos, escritórios, carros, dormitórios, mini geladeira para quartos",https://www.amazon.com.br/JUNKUN-geladeira-port%C3%A1til-escrit%C3%B3rios-dormit%C3%B3rios/dp/B0969LXC79
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras para Bebida,Modelos aplicáveis: carros de 12 V ~ 24 V ,,"R$3.312,83","Ljyutihg Geladeira de carro bx de 15 litros para casa eletrônica pequeno dormitório para acampamento ao ar livre geladeira refrigerador de carro eletrônico, fresco e quente dupla finalidade.",https://www.amazon.com.br/Ljyutihg-eletr%C3%B4nica-acampamento-refrigerador-finalidade/dp/B08XQ6662W
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras com Freezer,"A Geladeira Brastemp Frost Free Duplex BRM45 375 litros conta com design sofisticado e grande capacidade para armazenar os alimentos. Vem com Painel Eletrônico, Espaço Adapt, compartimento Latas e Long Necks e compartimento Extrafrio.",7891129252745,"R$3.499,90",Geladeira Brastemp Frost Free Duplex 375 litros com Espaço Adapt - BRM45HB 110V,https://www.amazon.com.br/Geladeira-Brastemp-Duplex-litros-Espa%C3%A7o/dp/B07JB5PDGB
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Frigobares,Material: polipropileno fosco + metal ,,"R$3.809,43",Ljyutihg bx Geladeira Portátil Bebida Bebida Bebida Refrigerador ou Aquecedor Carro Geladeira ou Carro Uso Duplo (Cor: Rosa),https://www.amazon.com.br/Ljyutihg-Geladeira-Port%C3%A1til-Refrigerador-Aquecedor/dp/B08XQ4YQ1H
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras com Freezer,"""Encontrar o refrigerador ideal que caiba todos os alimentos e ainda sobra espaço para mais alguns éuma tarefa bastante desafiadora, mas não para o refrigerador Infinity Frost Free DF82 Electrolux.",7896584072389,"R$4.549,00",Geladeira Frost Free Electrolux 553 litros Infinity (DF82) 220V,https://www.amazon.com.br/Refrigerador-Infinity-Frost-Electrolux-litros/dp/B07C89M36G
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras com Freezer,Refrigerador Panasonic NR-BT42V1X Frost-Free 387L Aço Escovado Refrigerador Panasonic Regeneration 110v,,,Geladeira Panasonic Frost Free 387L Aço Escovado NR-BT42BV1XA 110v,https://www.amazon.com.br/Refrigerador-Panasonic-NR-BT42BV1X-Frost-Free-Regeneration/dp/B07S864XYP
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras com Freezer,"""Tenha mais espaço e comodidade para guardar seus alimentos com o Refrigerador Frost Free Bottom Freezer 454 Litros DB53. Com espaços específicos para todo tipo de alimento, você poderáorganizã-los da melhor maneira possível.",,"R$4.339,00",Refrigerador Frost Free Electrolux Bottom Freezer Electrolux 454 Litros (DB53) - 110V,https://www.amazon.com.br/Refrigerador-Electrolux-Bottom-Freezer-Litros/dp/B07C7GKVSX
Eletrodomésticos/Geladeiras e Freezers/Freezers/Freezers Verticais,Altura,7899069607021,"R$4.699,00",Expositor de Bebidas Gelopar 414l Gptu-40 110v,https://www.amazon.com.br/Expositor-Refrigerador-Gelopar-GPTU-40-Litros/dp/B07L4WKXC6
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras com Freezer,"A Geladeira Consul Frost Free 342 litros não precisar descongelar nunca. Ela possui prateleiras com 9 níveis, Porta Latas para gelar até 6 latinhas e o Gavetão Hortifruti, que deixa suas frutas, verduras e legumes organizados e fresquinhos. Ahhh! Bem pensado.",,"R$2.269,00",Geladeira Consul Frost Free 342 litros Branca com Gavetão Hortifruti - CRB39AB 220V,https://www.amazon.com.br/Geladeira-Consul-litros-Gavet%C3%A3o-Hortifruti/dp/B076BDN8TJ
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Frigobares,Frigobar 46 litros inox 127V Suggar; Para diversos tipos de bebidas; Refrigeração por compressor; Porta em aço inox com vidro integrado; Temperatura regulável; Fácil instalação,,"R$3.280,90",Frigobar 46 litros inox 220V Suggar,https://www.amazon.com.br/Frigobar-Suggar-Litros-Temperado-FB4612IX/dp/B0784V7H4T
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Frigobares,"A Mini Geladeira Espelhada com LED é compacta e portátil! Ideal para bancadas, banheiros e até mesmo viagens. Possui um design moderno com porta espelhada e iluminação LED. Com capacidade de 6 Litros, grade na porta e prateleiras internas com regulagem de altura, é possível armazenar alimentos, bebidas ou até mesmo cosméticos. Sua temperatura interna atinge até 5ºC de resfriamento e aquece até 60ºC. A Mini Geladeira é Trivolt - 12V / 110V / 220V. Garanta já a sua! Garantia de 1 ano. *A temperatura ambiente pode afetar no aquecimento ou resfriamento.* Voltagem: Trivolt (12V/110V/220V) Cor: Branco Capacidade em Litros: 6L Conteúdo da Embalagem: 1 Mini Geladeira; 1 Cabo de Alimentação DC; 1 Cabo de Alimentação AC; 2 Grades Removíveis; 1 Manual de Instruções. Peso do produto: 2800.0g Largura do produto: 19.52cm Altura do produto: 29.61cm Comprimento do produto: 26.85cm OPÇÕES DE TEMPERATURA: Até 5ºC de resfriamento e aquece até 60ºC.",,"R$579,90",Mini Geladeira Espelhada com LED 6L Branco Trivolt 12V/110V/220V com Cabo AC/DC Multilaser - TV017,https://www.amazon.com.br/gp/offer-listing/B09L1JGT8V
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras com Freezer,Geladeira Frost Free Electrolux IB53X Bottom Freezer Inverter Inox 454L 127V,,"R$5.224,74",Geladeira Frost Free Electrolux Electrolux 454 Litros Inverse Inverter Cor Inox (IB53X) 127V,https://www.amazon.com.br/Geladeira-Electrolux-Bottom-Freezer-Inverter/dp/B07S8XSMVP
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras com Freezer,,,"R$5.549,00",Geladeira Samsung Frost Free Inverse 435 Litros Inox 110V RL4353RBASL/AZ,https://www.amazon.com.br/Geladeira-Samsung-Inverse-Litros-RL4353RBASL/dp/B083WS9YMG
Eletrodomésticos/Geladeiras e Freezers,Filtro antiodor para geladeira Similar,,"R$56,90",3 Filtro Geladeira Antiodor Consul Bem Estar Crm45 Crm49 Crm50 Crm51*,https://www.amazon.com.br/Filtro-Geladeira-Antiodor-Consul-Estar/dp/B08FZR2GJJ
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras para Bebida,"Sendo um freezer vertical com porta de vidro, ideal para apresentação de sorvetes e congelados, o VF50 Metalfrio é dotado de uma capacidade bruta de 572l, e de 497l líquidos. Por possuir uma um controlador eletrônico digital, assim como iluminador interna com lâmpadas de LED, prateleiras suspensas (sendo quatro delas reguláveis e 1 de fundo), assim como um sistema frost free, o VF50F Metalfrio é ideal para o seu negócio.",,,Freezer Vertical Metalfrio Porta de Vidro para Sorvetes e Congelados 497 Litros VF50F 220v 220v,https://www.amazon.com.br/Freezer-Vertical-Metalfrio-Sorvetes-Congelados/dp/B077HWGVCW
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras com Freezer,"A Geladeira Consul Frost Free 397 litros vem com um painel externo para controle da temperatura e a função Turbo Freezer. Ahhh! Bem pensado. Com uma geladeira com freezer embaixo, os alimentos do dia-a-dia ficam na altura ideal para você encontrar tudo em um piscar de olhos. Facilita na organização e na limpeza, além de ser mais prática para pegar os produtos. Controle facilmente a temperatura do refrigerador e do freezer de maneira independente sem precisar abrir a porta. A função Turbo Freezer te ajuda a congelar os alimentos mais rápido. Para acionar a função, basta acionar o controle externo. O gavetão agora está à altura das suas mãos no refrigerador, facilitando a organização e limpeza. Além de manter as frutas, verduras e legumes fresquinhos. Prateleiras do refrigerador em vidro com moldura plástica, prateleiras de porta, gaveta e cesto em plástico injetado.",,"R$3.899,00",Geladeira Consul Inverse CRE44AK 397 L Branco Geladeira Consul Inverse CRE44AK 397 L 220V Branco,https://www.amazon.com.br/Geladeira-Consul-Inverse-CRE44AK-Branco/dp/B07WFQR1QT
Eletrodomésticos/Geladeiras e Freezers/Freezers/Freezers Verticais,"O Freezer Vertical Brastemp Flex Frost Free possui controle de temperatura externo, no toque de um botão, transforma seu freezer em geladeira sempre que precisar sem nem precisar abrir o freezer, além de não haver a necessidade de descongelar nunca. As prateleiras são de vidro temperado, proporcionando mais facilidade de limpeza e melhor visibilidade do interior da geladeira. O controle do painel é externo, do tipo eletrônico com display LED, possui três níveis de temperatura. No seu interior possui cinco prateleiras e quatro gavetas para melhor organização dos seus alimentos. Possui acabamento Evox, com a evolução do inox são três anos de garantia contra ferrugem e corrosão na porta do seu freezer. O produto é 110V, com potência de 150W, com um consumo aproximado de energia de 55kWh a uma frequência de 60Hz. Possui certificação do Inmetro, sinalizado pelo selo no produto e sua classificação energética é A.",,,Freezer Vertical Brastemp Flex Frost Free 228 Litros - BVR28MK - 220V,https://www.amazon.com.br/Freezer-Vertical-Brastemp-Frost-Litros/dp/B07N47F4T2
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras com Freezer,A nova geladeira Consul CRM39AB com capacidade para 340 litros é ideal para você que quer deixar a sua cozinha mais organizada. E com o compartimento Extra Frio gele as bebidas mais rápido e conserve melhor frios e laticínios.,,,Geladeira Consul CRM39AB Frost Free Duplex 340 L Branco Geladeira Consul CRM39AB Frost Free Duplex 340 L 220V Branco.,https://www.amazon.com.br/Geladeira-Consul-CRM39AB-Duplex-Branco/dp/B07WDSNKNV
Eletrodomésticos/Geladeiras e Freezers/Freezers/Freezers Horizontais,"A conservação correta de alimentos deve ser um dos maiores cuidados no preparo de refeições.  Não dá para abrir mão de segurança e qualidade na hora de preservar alimentos. Pensando nisso, a Metalfrio, líder em refrigeração comercial na América Latina, desenvolveu o modelo DA550. É um freezer de alta litragem, projetado para atender cozinhas e estabelecimentos que necessitam de alta capacidade de congelamento. É um freezer de alta litragem, projetado para atender cozinhas e estabelecimentos que necessitam de alta capacidade de congelamento.",,"R$4.139,00",Congelador Horizontal (Dupla Ação) 2 Tampas 546 L 220 V - DA550 - Metalfrio - 0MT 550,https://www.amazon.com.br/Congelador-Horizontal-Dupla-A%C3%A7%C3%A3o-Tampas/dp/B077HXW68D
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Frigobares,"O Frigobar 71L Midea é ideal para áreas de lazer, hotéis e restaurantes de todos os portes, aumentando a praticidade para refrigeração em locais com menos espaço. Os frigobares da Midea são resistentes, além de apresentarem um design elegante. Dentre os benefícios, os frigobares contam com compartimento extra frio e prateleiras de vidro.",,"R$1.129,90","Frigobar, 71L, Branco, 220v, Midea",https://www.amazon.com.br/Springer-MRC08B2-Frigobar-71L-Midea/dp/B08FBGYXRY
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras com Freezer,"Especificações Técnicas Garantia do Fornecedor 12 meses Capacidade Útil do Refrigerador 305 L Capacidade Útil do Freezer 120 L Capacidade Útil Total 425 L Eficiência Energética A+++ Consumo Aproximado de Energia 39,9 kWh/mês Inverter Sim Sistema de Refrigeração Frost-Free Largura sem Embalagem 69,5 cm Altura sem Embalagem 185,4 cm Profundidade sem Embalagem 75,8 cm Peso Bruto 79 Kg Litragem 425 Recursos Tecnologia inverter Econavi Sim Vitamin Power Sim Climate Control Sim",7896067226841,,Geladeira Panasonic Frost Free 425L A+++ Aço Escovado - NR-BB53PV3X,https://www.amazon.com.br/Refrigerador-Panasonic-BB53PV3X-Escovado-BB53PV3XB/dp/B07GWWQVBD
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Frigobares,Especificação: ,,"R$397,28","Mini geladeira superversátil, mini geladeira compacta de 4 litros, refrigerador/aquecedor para viagens de carro, casas e dormitórios (rosa)",https://www.amazon.com.br/geladeira-supervers%C3%A1til-refrigerador-aquecedor-dormit%C3%B3rios/dp/B083XYVLT9
Eletrodomésticos/Geladeiras e Freezers/Freezers,Descrição:,0755785908651,,"Ronyme Mini geladeira, refrigerador e aquecedor de leite com água e café, geladeira pequena, para computador portátil computador barco carro escritório",https://www.amazon.com.br/Ronyme-geladeira-refrigerador-computador-escrit%C3%B3rio/dp/B09XXXVPSN
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras para Bebida,Mantenha sempre suas bebidas e alimentos na temperatura ideal com a mini geladeira portátil da multilaser.,,"R$479,90","Multilaser Mini Geladeira, 12V, 127V, Capacidade 4 Garrafas De 600Ml, Com Cabo Dc, , Tv011, Branca, 6L",https://www.amazon.com.br/Geladeira-Capacidade-Garrafas-Multilaser-TV011/dp/B07N96C524
Eletrodomésticos/Geladeiras e Freezers/Freezers/Freezers Horizontais,"não tem muito espaço e está com dificuldades de encontrar o freezer perfeito para o seu estabelecimento. bem, a sua procura acabou, pois, a metalfrio, uma das empresas líderes em refrigeradores tem o produto perfeito para você.",,"R$2.098,39",Freezer Horizontal 170l Dupla Ação Metalfrio 220v,https://www.amazon.com.br/Freezer-Horizontal-170l-Dupla-Metalfrio/dp/B077V1F1FG
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras para Bebida,Especificação: ,,"R$217,08","Refrigerador e aquecedor de bebidas USB, mini geladeira USB portátil à mão Mini USB Fridge Cooler Car Freezer Refrigerator Keep Cool & Warm for Car Office Home",https://www.amazon.com.br/Refrigerador-aquecedor-geladeira-port%C3%A1til-Refrigerator/dp/B07TZ2ZZ6M
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras para Bebida,Descrição: ,,"R$225,68","Haowecib Mini geladeira, aquecedor de bebidas leve, portátil, mini geladeira, freezer compacto para casa, viagem, escritório, carro",https://www.amazon.com.br/Haowecib-geladeira-aquecedor-port%C3%A1til-escrit%C3%B3rio/dp/B09JBRTR52
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras com Freezer,"""Tenha mais espaço e comodidade para guardar seus alimentos com o Refrigerador Frost Free Bottom Freezer 454 Litros DB53. Com espaços específicos para todo tipo de alimento, você poderáorganizã-los da melhor maneira possível.",,"R$4.339,00",Refrigerador Frost Free Electrolux Bottom Freezer Electrolux 454 Litros (DB53) - 110V,https://www.amazon.com.br/gp/offer-listing/B07C7GKVSX
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Frigobares,"O Frigobar Retrô Vermelho Rubi Midea veio para trazer mais estilo aos ambientes. Possui compartimento Beer Storage: espaço perfeito para gelar sua cerveja e outras bebidas. Super econômico, o frigobar proporciona estabilidade para latas e garrafas com suas prateleiras de vidro, termostato e mais espaço, pois comporta garrafa de 2L. Além disso, tem armazenamento inteligente para até 8 latas e gaveta organizadora, para melhor armazenamento dos seus alimentos. O Frigobar Retrô Vermelho Rubi Midea conta com baixo nível de ruídos e gás refrigerante Ecológico R600A, livre de CFC.",7908198003069,"R$1.619,10","Frigobar Retrô, 95L, Vermelho Rubi, 110V, Midea, MRV10V1",https://www.amazon.com.br/Frigobar-Retr%C3%B4-Vermelho-Midea-MRV10V1/dp/B09FVZBSJW
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras para Bebida,Mini Geladeira 6 Litros Preta Ac/dc 12v+110-220v - Mini Cool,,"R$799,00",Mini Geladeira 6 Litros Preta Ac/dc 12v+110-220v - Mini Cool,https://www.amazon.com.br/Mini-Geladeira-Litros-Preta-110-220v/dp/B07BYXM3QZ
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras para Bebida,Recurso:,8222618439559,"R$953,99","Refrigerador Portátil 4l Para Carro,Freezer Compacto Para Frio E Quente,Rcom Isqueiro Carro E Mini Refrigerador Com Adaptador Doméstico,para Viagens,Escritórios E Camping,Fácil Usar",https://www.amazon.com.br/Refrigerador-Port%C3%A1til-Adaptador-Dom%C3%A9stico-Escrit%C3%B3rios/dp/B09N1N99ZL
Eletrodomésticos/Armazenamento e distribuidores de cerveja e vinho,"Ficha Técnica Potência (W) 80W Modelo PH16E O Que Vem Na Caixa - 01 Adega de Vinhos PH16E Philco - 01 Manual de Instruções Dimensões (cm) A x L x P 50 x 43 x 48 cm Peso (kg) 13,80kg Informações Adicionais Capacidade para 16 garrafas / 48 litros Controle digital de temperatura Aparelho Compacto - Prateleiras cromadas, deslizantes e reguláveis - Porta com vidro duplo - Luz interna ( LED ) - Baixo nível de ruído - Baixo consumo de energia - Livre de CFC Sistema Termoelétrico de Refrigeração Marca: Philco - Modelo: PH16E Cor: Preto Capacidade: 16 garrafas Voltagem: 110V Material: Aço, Plastico e Porta com vidro duplo Potência: 80W Dimensões do Produto: 50 x 43 x 48 cm Peso do Produto: 13,80kg Dimensões da Embalagem: 54 x 47,30 x 52,20 cm Peso da Embalagem: 15,800kg Garantia do Fabricante: 12 Meses",7891356057915,,"Adega, Ph16E, 16 Garrafas, Preto, 110V, Philco",https://www.amazon.com.br/Adega-Climatizada-Philco-Garrafas-Preta/dp/B076HZP5KT
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras para Bebida,Descrição: ,,"R$214,78","Frigobro, latas portáteis de freezer, refrigerador USB para bebidas de cerveja, cuidados com a pele, geladeira para beber/cervejas, latas/cuidados com a pele/alimentos, etc.",https://www.amazon.com.br/Frigobro-port%C3%A1teis-refrigerador-geladeira-alimentos/dp/B099FGNRS3
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras para Bebida,Material: polipropileno + metal. ,,"R$3.027,83","Ljyutihg Mini refrigerador portátil de 10 litros da bx, latas de bebidas e cerveja, refrigerador, congelador, escritório, carro, geladeira.",https://www.amazon.com.br/Ljyutihg-refrigerador-congelador-escrit%C3%B3rio-geladeira/dp/B08XQ4PCMQ
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Frigobares,,,"R$716,88","Refrigerador portátil para carro, mini geladeira de viagem, grande capacidade para casa de 15 litros, 12 V/24 V/220 V refrigeração eficiente universal de baixa energia",https://www.amazon.com.br/Refrigerador-geladeira-capacidade-refrigera%C3%A7%C3%A3o-eficiente/dp/B08C7LX92F
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Frigobares,Especificação: ,,"R$277,69","Mini refrigerador elétrico de resfriamento rápido USB para geladeira para armazenar alimentos, bebidas, leite materno, insulina, cuidados com a pele, medicamentos 10 x 10 x 22 cm (preto)",https://www.amazon.com.br/refrigerador-resfriamento-geladeira-armazenar-medicamentos/dp/B095CSXWJB
Eletrodomésticos/Geladeiras e Freezers/Geladeiras,MARCA: Consul,,"R$2.997,00",Refrigerador 340 Litros Consul 2 Portas Frost Free Classe a Evox Crm39akana,https://www.amazon.com.br/Refrigerador-Litros-Consul-Portas-Crm39akana/dp/B083M9ZGZJ
Eletrodomésticos/Geladeiras e Freezers/Freezers,Descrição do produto:,0607974148075,,"Newmind Mini geladeira portátil, mais quente, resfriamento de baixo ruído, aquecimento 12 v 6 l, geladeira pequena para viagens, bebidas, cuidados",https://www.amazon.com.br/Newmind-geladeira-port%C3%A1til-resfriamento-aquecimento/dp/B0B2MCTPSR
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras Padrão,,,,Geladeira/Refrigerador Cycle Defrost Electrolux 260L Branco (DC35A) 127V,https://www.amazon.com.br/Geladeira-refrigerador-litros-electrolux-2portas/dp/B07K29F3SB
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras com Freezer,"A Geladeira Consul Frost Free 342 litros não precisar descongelar nunca. Ela possui prateleiras com 9 níveis, Porta Latas para gelar até 6 latinhas e o Gavetão Hortifruti, que deixa suas frutas, verduras e legumes organizados e fresquinhos. Ahhh! Bem pensado.",,"R$2.432,22",Geladeira Consul Frost Free 342 litros Branca com Gavetão Hortifruti - CRB39AB 110V,https://www.amazon.com.br/Geladeira-Consul-litros-Gavet%C3%A3o-Hortifruti/dp/B076BC4NG3
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras com Freezer,"Bem pensada assim, só podia ser Consul.",,"R$3.299,00",Geladeira/refrigerador 386 litros consul 2 portas frost free classe a - crm43nkana,https://www.amazon.com.br/gp/offer-listing/B07QFFK4XM
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras para Bebida,Características: ,,"R$151,93","Mini geladeira, geladeira de carro, PC USB, geladeira compacta, refrigerador portátil, geladeira pequena, refrigerador, refrigerador, refrigerador, refrigerador, refrigerador, refrigerador, refrigerador, refrigerador (vermelho)",https://www.amazon.com.br/geladeira-compacta-refrigerador-port%C3%A1til-vermelho/dp/B081B1KCZK
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras para Bebida,,,,Refrigerador Expositor Vertical Metalfrio All Black 296 Litros Vb28r 220v 220v,https://www.amazon.com.br/Refrigerador-Expositor-Vertical-Metalfrio-Litros/dp/B08RLG1GSK
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Frigobares,Especificação: ,,"R$217,05","Lazmin112 Mini geladeira USB compacta, mini geladeira portátil com freezer, refrigerador compacto/aquecedor mini refrigerador/refrigerador de vinho, geladeira compacta pequena USB para carros, viagens rodoviárias, casas, escritórios, dormitórios",https://www.amazon.com.br/Lazmin112-refrigerador-rodovi%C3%A1rias-escrit%C3%B3rios-dormit%C3%B3rios/dp/B09449NNT3
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras com Freezer,A Geladeira Brastemp Frost Free Side Inverse 540 litros é nova geração de refrigeradores que possuem duas portas lado a lado e freezer na parte inferior além de Ice Maker e Painel Eletrônico Touch. Tudo isso com uma altíssima capacidade.,7891129219946,,Geladeira Brastemp Frost Free Side Inverse 540 litros Preto com Ice Maker - BRO80AE 110V,https://www.amazon.com.br/Geladeira-Brastemp-Frost-Inverse-litros/dp/B07CJR88TP
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras Padrão,Modelos aplicáveis: carro ,,"R$3.823,81",Ljyutihg Mini refrigerador de carro bx para casa pequena 20 l refrigerador portátil retrô eletrônico carro geladeira acampamento ao ar livre refrigerador portátil.,https://www.amazon.com.br/Ljyutihg-refrigerador-eletr%C3%B4nico-geladeira-acampamento/dp/B08XQ6GB4B
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Frigobares,Característica: ,,"R$426,00","Voluxe Geladeira para armazenamento de medicamentos, refrigerador, refrigerador de medicamentos domésticos branco leve de 4 litros para acampamento de verão para carro",https://www.amazon.com.br/Voluxe-armazenamento-medicamentos-refrigerador-acampamento/dp/B0983YD3RS
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Frigobares,Modelos aplicáveis: 12 V ,,"R$2.909,82","Ljyutihg Bx Mini Geladeira Pequena 9L Carro Geladeira, Uso Duplo (Cor: Branco)",https://www.amazon.com.br/Ljyutihg-Geladeira-Pequena-Carro-Duplo/dp/B08XQ6HKGC
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras com Freezer,FROST FREE | AÇO ESCOVADO | 480L |  2 PORTAS | BOTTOM FREEZER | INVERTER: mais de 41% de economia | FRESH FREEZER: gaveta com seleção entre 4 temperaturas | SMARTSENSE* | Vitamin Power: Potencializa Vitamina C e D | Climate Control*: Preserva melhor frutas e verduras | Prateleira Retrátil e prateleiras móveis na porta | OBS: *Exclusividade Panasonic,,"R$4.969,00",Geladeira Frost Free Panasonic White Glass 425L NR-BB53GV3WA,https://www.amazon.com.br/Geladeira-Frost-Panasonic-Branca-NR-BB53GV3WA/dp/B07WCQKZS8
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras com Freezer,"A geladeira Frost free Electrolux DF56S é uma excelente aquisição para as pessoas que desejam ter um eletrodoméstico sofisticado e de alta tecnologia em sua residência. Essa geladeira Electrolux possui o sistema Fast Adapt com prateleiras deslizantes que possibilitam variadas configurações internas da geladeira e do freezer. Isso garante flexibilidade e facilidade no momento de organizar os alimentos que precisam de refrigeração. Além disso, a gaveta hortinatura dessa geladeira Frost free permite preservar frutas e verduras por até 60% mais tempo que gavetas comuns, garantindo assim os produtos que beneficiarão sua saúde.",,"R$4.889,00",Geladeira/Refrigerador Electrolux DF56S Top Freezer 474L Platinum - 110V,https://www.amazon.com.br/Geladeira-Refrigerador-Electrolux-Freezer-Platinum/dp/B09C2SQ1Z8
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Geladeiras com Freezer,"O Freezer Vertical Brastemp Flex Frost Free, al�m de n�o precisar descongelar nunca, pode se transformar em uma geladeira sempre que precisar, isso porque conta com a tecnologia Flex. Possui tamb�m o Controle de temperatura externo, que possibilita total controle da temperatura sem precisar abrir o freezer.",,"R$3.498,00",Freezer 228l brastemp f.free vertical classe a - bvr28mbbna,https://www.amazon.com.br/gp/offer-listing/B07QFG86T3
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Frigobares,"Hidromassagem 4. 3 cu. A mini geladeira compacta pode armazenar e manter lanches, bebidas e muito mais. O melhor de tudo, esta mini geladeira tem um visual inoxidável moderno e estiloso para combinar com cada decoração. Possui um termostato mecânico ajustável para manter a temperatura onde você precisa. Para todas essas bebidas essenciais há espaço na porta, com um local para armazenamento de porta de garrafa de 2 litros e dispensador. O interior tem um compartimento de freezer de largura total para manter o gelo frio também. Para arredondar isso inclui duas prateleiras removíveis, fáceis de limpar e convenientes. É uma adição divertida e elegante para qualquer dormitório, cozinha, sala de recreação ou escritório em casa.",0836321007028,,"Whirlpool WHR43S1E Refrigerador de 4,3 pés em aço inoxidável",https://www.amazon.com.br/Whirlpool-WHR43S1E-Refrigerador-p%C3%A9s-inoxid%C3%A1vel/dp/B01C3GGCUA
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Frigobares,Especificação: ,0765192251318,"R$397,22","Mini refrigerador e aquecedor de 4 litros compacto portátil bonito refrigerador para quarto, casa, escritório, carro, dormitório ou barco (rosa)",https://www.amazon.com.br/refrigerador-aquecedor-compacto-escrit%C3%B3rio-dormit%C3%B3rio/dp/B07QV5QDL8
Eletrodomésticos/Geladeiras e Freezers/Freezers/Freezers Horizontais,"Mais organização e segurança. Com espaço interno otimizado e cestos aramados que facilitam a organização dos alimentos, alem de trava com chave na porta.",,"R$2.399,90",FREEZER HORIZONTAL PFH160B 220V,https://www.amazon.com.br/PHILCO-056752003-FREEZER-HORIZONTAL-PFH160B/dp/B08CVW1F33
Eletrodomésticos/Geladeiras e Freezers/Geladeiras,MARCA: Consul,,"R$3.570,90",Refrigerador 340 Litros Consul 2 Portas Frost Free Classe a Evox Crm39akana,https://www.amazon.com.br/Refrigerador-Litros-Consul-Portas-Crm39akana/dp/B083MSYPDB
Eletrodomésticos/Geladeiras e Freezers/Freezers/Freezers Horizontais,"Freezer horizontal 3 em 1: refrigera, conserva e congela. Possui design superior e tecnologia alemã. Baixo nível de ruído, excelente performance, e baixo consumo de energia. Equipamento fabricado sem agressão a camada de ozônio, ecologicamente correto. Tampa de vidro deslizante, semi temperada, com anti-embaçante. Dreno nas tampas, para reduzir o acúmulo de gelo e evitar o travamento. Rodinhas para facilitar a locomoção e garantir a mobilidade. Alta capacidade, para armazenar, expor e conservar alimentos e bebidas. Tamanho: 615mm C x 720mm L x 924mm A",7890902226027,"R$3.110,00",Freezer Horizontal FH150B Branco Ártico 220V - 120 Litros,https://www.amazon.com.br/Freezer-Horizontal-Tripla-A%C3%A7%C3%A3o-Branco150litros/dp/B07BYTNDMS
Eletrodomésticos/Geladeiras e Freezers/Geladeiras/Frigobares,"Display Eletrônico Touch, Capacidade para 12 garrafas, Sistema termoelétrico: Menos ruído e menos vibração",,,ADEGA PH12E 127V,https://www.amazon.com.br/PHILCO-PH12E-ADEGA-127V/dp/B076J1CM9S
