categoria,descricao,ean,preco,titulo,url,titulo_cb,loja
/categoria/tv-e-home-theater/tv/tv-4k,"A Smart TV Samsung LED 75 Polegadas 4K WiFi Tizen Crystal uhd UN75TU7020GXZD é tudo que você queria. Ela tem a união perfeita entre tecnologia e design. O Processador Crystal uhd 4k garante imagens em alta definição, cores vibrantes e nítidas. Com sua tela de 75 Polegadas com bordas finas, você terá uma imersão completa em seus conteúdos preferidos. Um controle para todos os seus aparelhos adaptáveis a conexão automática entre o celular e sua tv. A conexão Bluetooth é outra super funcionalidade que permite conectar diversos aparelhos sem fio para jogar, ouvir música e até trabalhar. Características: Marca: Samsung Modelo: UN75TU7020GXZD Smart tv: Sim Tamanho da tela: 75 polegadas Resolução: 3840 x 2160 pixels 4K Tecnologia da tela: led Taxa de atualização: 60 Hz Formato da tela: Plana Contraste: Mega contraste hdr: Sim Sistema operacional: Tizen Processador: Processador Crystal uhd Tipo de alto-falante: 2 canais Potência de áudio total (rms): 20W Sistema de som: Dolby Digital Plus Estéreo: Não informado Entrada hdmi: 2 Entrada usb: 1 AV/vídeo: Não Saída digital óptica: 1 lan RJ45: Não Entrada de rf: Sim Wi-Fi: Sim Comando de voz: Não Espelhamento do smartphone: Sim Espelhamento de áudio: Sim Função timer: Não informado Controle remoto: Sim Inmetro: Sim Código de barras7892509115698 Manual de instruções: Não informado Consumo: 260 w Conteúdo da embalagem: 01 tv 01 controle remoto 01 cabo de força Dimensões com Base: Altura: 104,3 cm Largura: 167,32 cm Profundidade: 33,99 cm Peso: 38,8 kg Dimensões sem Base: Altura: 95,82 cm Largura: 167,32 cm Profundidade: 59,9 cm Peso: 30,4 kg Garantia do fornecedor: 12 meses",7892509115698,"R$ 5.999,00",TV 75 Polegadas Samsung Crystal Smart 4k Wifi Un75tu7020gxzd,https://www.americanas.com.br/produto/2399064443,tv 75 polegadas samsung crystal smart 4k wifi un75tu7020gxzd,americanas
/categoria/tv-e-home-theater/tv/tv-4k,"Modelo: QN65Q60BAGXZD Tecnologia de Pontos Quânticos10 anos de garantia contra Burn inSom em Movimento Desfrute de uma experiência sonora cinematográfica com alto-falantes espalhados pela tela que acompanham o movimento das cenas, como se você estivesse no meio da ação. Experimente uma imersão incrível nos seus programas favoritos com uma TV superfina de apenas 2,5cm de espessura e sem bordas aparentes. Experiência otimizada de pesquisa, que sugere conteúdos com base em como você usa sua tv. Tecnologia para oferecer um novo nível de entretenimento em tv. Surpreenda os seus adversários dominando a partida em uma TV que proporciona mais fluidez a cada cena. Tenha a melhor visualização do seu game com opções de formato de tela de 21:9 ou 32:9, além de um menu intuitivo para você consultar o input lag, fps, hdr e outras informações importantes com rapidez e realizar ajustes que fazem a diferença na partida. O som da soundbar é somado aos alto-falantes da TV e, diferente das TVs convencionais, ambos trabalham em conjunto para uma experiência sonora única e incomparável. A TV identifica o som e o aprimora de acordo com cada cena do seu conteúdo. Assim você percebe com mais clareza as vozes da cena, até se o volume da TV estiver baixo. Um controle remoto moderno e ecológico, feito de quase um terço de plástico reciclável e que é recarregável por energia solar, pela própria luz ambiente da sua casa ou por usb, evitando o desperdício de milhões de pilhas aaa ao longo dos anos. Controle e monitore toda a sua casa. Acesse o aplicativo SmartThings e transforme sua TV na central de automação controlando os demais aparelhos inteligentes da Samsung ou criando programações de acordo com a sua rotina. Além disso, aparelhos mais antigos, como seu ventilador com controle remoto, são detectados automaticamente e controlados pela tv. Com a TV Samsung, você aproveita não apenas a melhor qualidade de imagem, mas também curte, no conforto da sua casa, diferentes atividades, como acesso a canais gratuitos, videoconferências na tela grande, acesso remoto ao seu pc e conectividade entre aparelhos, além de também poder dividir a tela ao meio com dois conteúdos diferentes. Aproveite! Desfrute de conteúdo de TV gratuito. Escolha entre uma variedade de canais que oferecem conteúdo para todos os interesses. Sem assinatura e sem dispositivos extras. Divida a tela da TV ao meio, o conteúdo a que você está assistindo de um lado e a tela espelhada do seu smartphone do outro. Acesse vídeos, verifique estatísticas de esportes e muito mais, enquanto assiste ao seu programa ou jogo favorito. Controle sua TV por voz em português: acesse apps, mude de canal ou altere o volume. A TV traz Bixby, Alexa e Google Assistant integrados para você escolher o seu serviço de voz preferido. Encoste seu smartphone na TV e veja o conteúdo do seu celular automaticamente espelhado na tela grande para compartilhamento de fotos, vídeos e apresentações. Aquela confusão de controles no seu ambiente acabou. O exclusivo Controle Remoto Único reconhece todos os aparelhos compatíveis conectados à TV e passa a controlá-los também. Estamos intensificando nosso compromisso com a sustentabilidade com nossas novas embalagens ecológicas. Utilizamos menos papel e tinta para as caixas das TVs, que podem ser transformadas em utensílios domésticos, como uma prateleira de livros, uma casinha de gatos, caixa de ferramenta e muitos outros.",7892509121774,"R$ 5.899,00","Smart TV Samsung 65 qled 4K Q60B 2022 Design Air Slim, Processador Quantum Lite, Base Ajustável",https://www.americanas.com.br/produto/5017854871,"smart tv samsung 65 qled 4k q60b 2022 design air slim, processador quantum lite, base ajustável",americanas
/categoria/tv-e-home-theater/tv/tv-4k,Todas as informações divulgadas são de responsabilidade do fabricante/fornecedor. Verifique com os fabricantes do produto e de seus componentes eventuais limitações à utilização de todos os recursos e funcionalidades. Imagens Meramente Ilustrativas.,7893299913433,"R$ 11.899,99",Smart TV OLED 65'' LG OLED65CX Ultra HD 4K WiFi Bluetooth HDR Inteligência Artificial ThinQAI Smart Magic Google Assistente Alexa,https://www.americanas.com.br/produto/1735043132,smart tv oled 65'' lg oled65cx ultra hd 4k wifi bluetooth hdr inteligência artificial thinqai smart magic google assistente alexa,americanas
/categoria/tv-e-home-theater/tv/tv-4k/neo-qled,Todas as informações divulgadas são de responsabilidade do fabricante/fornecedor.Verifique com os fabricantes do produto e de seus componentes eventuais limitações à utilização de todos os recursos e funcionalidades.Imagens Meramente Ilustrativas.,7892509117524,"R$ 10.399,99","Samsung Smart TV 65"" Neo QLED 4K 65QN90A Mini Led Painel 120hz Processador IA Som em Movimento Plus Tela sem limites Design slim Alexa built in",https://www.americanas.com.br/produto/3060874076,"samsung smart tv 65"" neo qled 4k 65qn90a mini led painel 120hz processador ia som em movimento plus tela sem limites design slim alexa built in",americanas
/categoria/tv-e-home-theater/tv/tv-4k,Todas as informações divulgadas são de responsabilidade do fabricante/fornecedor. Verifique com os fabricantes do produto e de seus componentes eventuais limitações à utilização de todos os recursos e funcionalidades. Imagens Meramente Ilustrativas.,7893299915970,"R$ 5.799,99",Smart TV OLED 55” LG OLED55C1 4K 120hz G-Sync Freesync 4x HDMI 2.1 Inteligência Artificial ThinQ Google Alexa,https://www.americanas.com.br/produto/3280458357,smart tv oled 55” lg oled55c1 4k 120hz g-sync freesync 4x hdmi 2.1 inteligência artificial thinq google alexa,americanas
/categoria/tv-e-home-theater/tv/tv-4k,"Smart TV LG NanoCell 65” 8K A partir de agora você vai aproveitar o que há de melhor no mundo em resolução. Imagens inacreditáveis, detalhes que impressionam e uma sensação absurda de realidade. A tecnologia da NanoCell ajusta os níveis de contraste e a cor preta pelo controle individual do backlight, oferecendo uma experiência mais realista para os olhos.Com ela você pode ficar à vontade no quarto ou na sala, já que o Painel IPS garante imagens perfeitas de qualquer ângulo. E, através do algoritmo de Deep Learning e a Inteligência Artificial, o novo Processador AI a9 3ª geração 8K reconhece o que você está assistindo e aumenta ainda mais a qualidade do Real 8K.Com o AI Picture Pro, a smart TV LG NanoCell ainda detecta rostos, tons de pele e textos para melhorar a visualização. Já com o AI Sound Pro, ela analisa e melhora todos os tipos de som em músicas, esportes, shows e muito mais. Confira mais detalhes no material abaixo e surpreenda-se!Todas as informações divulgadas são de responsabilidade do fabricante/fornecedor. Verifique com os fabricantes do produto e de seus componentes eventuais limitações à utilização de todos os recursos e funcionalidades. Imagens Meramente Ilustrativas.",7893299913488,"R$ 11.899,99",Smart TV LED 65” LG 65NANO96 8K IPS NanoCell Wifi Bluetooth HDR Inteligência Artificial ThinQAI Google Assistente Alexa LOT,https://www.americanas.com.br/produto/1952728322,smart tv led 65” lg 65nano96 8k ips nanocell wifi bluetooth hdr inteligência artificial thinqai google assistente alexa lot,americanas
/categoria/tv-e-home-theater/tv/tv-4k,Todas as informações divulgadas são de responsabilidade do fabricante/fornecedor.Verifique com os fabricantes do produto e de seus componentes eventuais limitações à utilização de todos os recursos e funcionalidades.Imagens Meramente Ilustrativas.,7893299917295,,"2021 Smart Tv Lg 65"" 4k Miniled 65qned90 120hz Freesync4x Hdmi 2.1 Inteligência Artificial Thinq Google Alexa",https://www.americanas.com.br/produto/3964002828,"2021 smart tv lg 65"" 4k miniled 65qned90 120hz freesync4x hdmi 2.1 inteligência artificial thinq google alexa",americanas
/categoria/tv-e-home-theater/tv/tv-4k,Todas as informações divulgadas são de responsabilidade do fabricante/fornecedor.Verifique com os fabricantes do produto e de seus componentes eventuais limitações à utilização de todos os recursos e funcionalidades.Imagens Meramente Ilustrativas.,7893299911781,"R$ 10.199,99",Smart TV Oled 65'' LG OLED65B9 HDR Ativo com Dolby Vision e Dolby Atmos 4 HDMI 3 USB Wi-Fi com Inteligência Artificial Controle Smart Magic,https://www.americanas.com.br/produto/134450904,smart tv oled 65'' lg oled65b9 hdr ativo com dolby vision e dolby atmos 4 hdmi 3 usb wi-fi com inteligência artificial controle smart magic,americanas
/categoria/tv-e-home-theater/tv/tv-4k,"Modelo: Bu8000 Dynamic Crystal Color Cores puras e reais Aproveite um novo nível de imagens em ultrarresolução e veja todas as sutilezas e nuances das cores como na vida real. Design Air Slim Elegante e fina como nunca1 Seja na parede ou no rack, essa TV de apenas 2,5cm de espessura combinará perfeitamente com seu espaço. Processador Crystal 4K Imagens mais vivas e nítidas em 4K2, O processador Crystal 4K transforma tudo a que você assiste em resolução próxima à 4K. Novo Smart Hub. Seus filmes, programas e jogos em um só lugar3 Experiência otimizada de pesquisa, que sugere conteúdos com base em como você usa sua tv. Realce de Contraste. Mais cor e profundidade, em qualquer conteúdo. Desfrute de uma imagem mais natural e detalhada com essa tecnologia inovadora, que analisa as regiões da tela e ajusta automaticamente o contraste. hdr. Veja as cenas claras e escuras com mais detalhes. O hdr aumenta o alcance dos níveis de luz na sua tv, proporcionando mais brilho, contraste e detalhes para você aproveitar o seu programa favorito tanto nas cenas mais escuras, quanto nas de alta luminosidade. Motion Xcelerator. Chegou a hora de dar um up no seu jogo. Surpreenda os seus adversários dominando a partida em uma TV que proporciona mais fluidez a cada cena. Som em movimento Virtual, Som que acompanha a ação. A experiência do som 3D permitirá que você fique totalmente imerso no áudio dos seus filmes e séries, como se estivesse no meio da ação. Sincronia Sonora. O som da Soundbar é somado aos alto-falantes da TV e, diferente das TVs convencionais, ambos trabalham em conjunto para uma experiência sonora única e incomparável. Controle Remoto SolarCell Um salto significativo rumo à sustentabilidade5, Um controle remoto moderno e ecológico, feito de quase um terço de plástico reciclável e que é recarregável por energia solar, pela própria luz ambiente da sua casa ou por usb, evitando o desperdício de milhões de pilhas aaa ao longo dos anos. Som Adaptivo, Seu som otimizado no seu espaço. Vivencie uma experiência de som potencializada de acordo com o ambiente da sua casa, independente se a TV estiver colocada na parede ou no rack. Múltiplos Assistentes de Voz. Uma maneira inteligente de comandar sua TV por voz9 Controle sua TV por voz em português: acesse apps, mude de canal ou altere o volume. A TV traz Bixby, Alexa e Google Assistant integrados para você escolher o seu serviço de voz preferido.",7892509121972,"R$ 10.173,43","Samsung Smart TV Crystal uhd 4K 75BU8000 2022, Design slim, Tela sem limites, Alexa built in 75",https://www.americanas.com.br/produto/5023167233,"samsung smart tv crystal uhd 4k 75bu8000 2022, design slim, tela sem limites, alexa built in 75",americanas
/categoria/tv-e-home-theater/tv/tv-4k,"A Smart TV Philco LED 4K 70"" PTV70Q50SNSG foi pensada para quem procura conectividade, qualidade de som e acima de tudo, qualidade de imagem, assim é a Nova Geração de TVs Philco. Ela é Dolby Audio e 4K Real, cores em sua plenitude sem pontos brancos. Possui processador Quad Core e processador gráfico Triple Core, isso significa alta velocidade para conteúdos e gráficos mais complexos. Smart, com dispositivo wireless integrado, garante interatividade em um só click. Com aplicativos, como NETFLIX, Globo Play, proporcionam diversão para toda família. Assista novelas, filmes, séries e grandes clássicos a qualquer hora. Não é só uma televisão, é mais tecnologia na sua casa! TV Backlight D-LED 70"" Resolução: UHD (3840 X 2160) Tempo de resposta: 8.0 ms Ângulo de Visão: 170°(H) x 170°(V) Brilho: 280 cd/m² Contraste dinâmico: 4.000.000:1 Frequência da Tela: 60Hz Potência do Alto-Falante: 12Wrms x 2 Formato da Tela: 16:9 Sistema de cores: PAL-M, PAL-N, NTSC Furação Vesa: 400x200mm CONEXÕES: Entrada de vídeo e áudio estéreo (RCA) 3 entradas HDMI 2.0 e 1 entrada HDMI (ARC)² Entrada RF para TV aberta (Digital e Analógica) e TV à cabo 2 entrada USB 2.0: reproduz filmes, músicas e fotos 1 entrada S/PDIF out Optical 1 entrada Ethernet 1 entrada P2: Para fones e amplificadores Menu nos idiomas Português e Inglês Busca automática de canais Recepção em ATV, DTV e CATV Conversor digital integrado Equalizadores de som e imagem predefinidos Ajustes de temperatura de cor Nivelador automático de volume SDR para HDR: corrige imagem para melhor performance Recursos: MUTE | MTS¹ | SLEEP | BROWSER | APP STORE | HDR | CLOSED CAPTION | DNR | GUIDE¹ | INFO¹ | BLOQUEIO DE CANAL | RELÓGIO | ZOOM | PVR¹ | HDMI ARC² | T-LINK² (HDMI-CEC). 1- Disponível apenas para transmissões em ISDB-T (TV Digital). 2- O dispositivo conectado deve ser compatível com a função. Recurso talvez não funcione com dispositivos de algumas marcas.",7899466434947,,"Smart TV Philco LED 4K 70"" PTV70Q50SNSG - Netflix",https://www.americanas.com.br/produto/1403562534,"smart tv philco led 4k 70"" ptv70q50snsg - netflix",americanas
